age,usage_gb,complaints,tenure_months,plan_type,churn,plan_type_enc
25.0,20.2,3.0,9.0,Postpaid,0,1
41.0,2.1,0.0,35.0,Postpaid,0,1
24.0,15.7,3.0,57.0,Postpaid,0,1
46.0,17.8,2.0,34.0,Prepaid,0,0
19.0,10.4,1.0,57.0,Postpaid,0,1
54.0,4.7,3.0,45.0,Postpaid,0,1
20.0,17.7,4.0,41.0,Postpaid,0,1
28.0,4.8,3.0,43.0,Postpaid,0,1
27.0,10.9,0.0,55.0,Prepaid,0,0
61.0,11.8,3.0,51.0,Prepaid,0,0
20.0,16.3,3.0,10.0,Postpaid,0,1
40.0,8.2,4.0,35.0,Postpaid,0,1
48.0,7.9,2.0,28.0,Prepaid,0,0
44.0,12.6,0.0,52.0,Postpaid,0,1
53.0,18.0,0.0,13.0,Prepaid,0,0
59.0,25.7,1.0,49.0,Prepaid,0,0
38.0,3.0,3.0,29.0,Postpaid,0,1
61.0,13.9,4.0,56.0,Postpaid,0,1
34.0,5.5,4.0,47.0,Postpaid,0,1
69.0,18.1,1.0,21.0,Postpaid,0,1
44.0,6.4,2.0,50.0,Prepaid,0,0
56.0,8.0,0.0,12.0,Prepaid,0,0
63.0,8.5,4.0,1.0,Postpaid,1,1
59.0,11.5,2.0,30.0,Prepaid,0,0
62.0,13.9,3.0,23.0,Prepaid,0,0
45.0,14.9,2.0,8.0,Prepaid,1,0
20.0,12.0,1.0,59.0,Prepaid,0,0
43.0,4.0,1.0,3.0,Prepaid,0,0
27.0,16.4,5.0,35.0,Postpaid,0,1
64.0,11.7,0.0,16.0,Postpaid,0,1
30.0,19.0,5.0,18.0,Prepaid,0,0
29.0,7.8,0.0,13.0,Prepaid,0,0
30.0,2.4,0.0,23.0,Prepaid,0,0
51.0,11.8,5.0,40.0,Postpaid,0,1
47.0,19.8,5.0,20.0,Prepaid,0,0
67.0,13.0,5.0,43.0,Prepaid,0,0
39.0,10.8,4.0,27.0,Postpaid,0,1
32.0,6.8,2.0,47.0,Prepaid,0,0
20.0,22.5,0.0,27.0,Postpaid,0,1
18.0,5.8,3.0,22.0,Postpaid,0,1
37.0,7.6,3.0,30.0,Prepaid,0,0
66.0,15.4,4.0,41.0,Prepaid,0,0
45.0,0.9,0.0,28.0,Prepaid,0,0
64.0,19.6,0.0,54.0,Postpaid,0,1
23.0,15.7,3.0,31.0,Postpaid,0,1
22.0,17.4,5.0,18.0,Postpaid,0,1
61.0,15.3,5.0,2.0,Postpaid,0,1
23.0,11.0,3.0,24.0,Postpaid,0,1
20.0,5.6,2.0,4.0,Prepaid,0,0
39.0,11.2,2.0,3.0,Prepaid,0,0
66.0,6.1,3.0,22.0,Postpaid,0,1
53.0,14.9,3.0,18.0,Postpaid,0,1
23.0,16.8,1.0,53.0,Prepaid,0,0
61.0,20.9,2.0,44.0,Prepaid,0,0
61.0,14.2,3.0,47.0,Prepaid,0,0
59.0,17.5,5.0,33.0,Prepaid,1,0
64.0,10.2,4.0,7.0,Postpaid,0,1
30.0,9.1,4.0,51.0,Postpaid,0,1
68.0,14.8,1.0,30.0,Postpaid,0,1
34.0,9.7,2.0,26.0,Prepaid,0,0
59.0,13.6,3.0,36.0,Postpaid,0,1
48.0,5.6,5.0,10.0,Prepaid,0,0
58.0,6.7,2.0,29.0,Prepaid,0,0
50.0,15.8,5.0,36.0,Postpaid,0,1
51.0,17.3,4.0,42.0,Postpaid,0,1
50.0,6.1,3.0,30.0,Postpaid,0,1
58.0,16.0,4.0,59.0,Prepaid,0,0
56.0,8.8,4.0,59.0,Prepaid,0,0
24.0,12.1,4.0,6.0,Postpaid,0,1
60.0,20.5,4.0,5.0,Postpaid,0,1
45.0,16.8,2.0,31.0,Prepaid,0,0
34.0,16.8,2.0,49.0,Prepaid,0,0
44.0,23.5,3.0,31.0,Prepaid,0,0
68.0,7.8,5.0,13.0,Prepaid,0,0
62.0,6.1,3.0,34.0,Prepaid,1,0
61.0,7.7,5.0,56.0,Postpaid,0,1
42.0,10.5,4.0,10.0,Prepaid,0,0
58.0,0.0,2.0,27.0,Postpaid,0,1
38.0,10.8,3.0,38.0,Postpaid,0,1
53.0,8.7,3.0,24.0,Prepaid,0,0
51.0,16.7,5.0,3.0,Prepaid,1,0
30.0,14.1,1.0,40.0,Postpaid,0,1
31.0,8.4,1.0,44.0,Prepaid,0,0
21.0,15.5,1.0,39.0,Postpaid,0,1
25.0,16.3,0.0,40.0,Prepaid,0,0
40.0,7.4,4.0,39.0,Prepaid,0,0
42.0,9.0,5.0,20.0,Postpaid,0,1
26.0,0.0,3.0,1.0,Prepaid,0,0
39.0,5.5,0.0,59.0,Prepaid,0,0
49.0,7.5,2.0,13.0,Postpaid,0,1
30.0,12.4,5.0,49.0,Prepaid,0,0
35.0,6.3,0.0,32.0,Prepaid,0,0
37.0,8.9,3.0,32.0,Postpaid,1,1
44.0,4.6,2.0,2.0,Prepaid,0,0
37.0,13.0,5.0,59.0,Postpaid,0,1
56.0,14.6,3.0,32.0,Postpaid,0,1
35.0,14.4,3.0,49.0,Postpaid,0,1
40.0,12.1,4.0,46.0,Prepaid,0,0
37.0,2.8,4.0,9.0,Prepaid,1,0
27.0,8.3,3.0,56.0,Postpaid,0,1
53.0,9.6,4.0,35.0,Postpaid,0,1
30.0,9.6,4.0,11.0,Prepaid,1,0
33.0,12.4,3.0,35.0,Prepaid,0,0
59.0,20.6,4.0,37.0,Prepaid,1,0
67.0,16.9,2.0,39.0,Prepaid,0,0
52.0,6.1,2.0,19.0,Postpaid,0,1
65.0,16.1,0.0,56.0,Postpaid,0,1
62.0,15.8,4.0,14.0,Prepaid,0,0
43.0,7.2,1.0,30.0,Postpaid,0,1
58.0,17.1,4.0,50.0,Postpaid,0,1
35.0,11.0,5.0,5.0,Postpaid,0,1
41.0,3.5,5.0,24.0,Postpaid,1,1
45.0,14.7,1.0,29.0,Prepaid,0,0
67.0,13.3,3.0,46.0,Postpaid,0,1
62.0,10.6,4.0,47.0,Prepaid,0,0
43.0,11.8,3.0,48.0,Prepaid,0,0
51.0,7.7,3.0,22.0,Prepaid,0,0
28.0,15.7,2.0,30.0,Prepaid,0,0
59.0,11.7,1.0,2.0,Postpaid,0,1
46.0,13.0,3.0,49.0,Prepaid,0,0
45.0,14.1,5.0,18.0,Prepaid,0,0
57.0,5.1,1.0,28.0,Prepaid,0,0
50.0,6.6,0.0,41.0,Prepaid,0,0
21.0,0.0,0.0,46.0,Prepaid,0,0
32.0,15.4,3.0,6.0,Prepaid,0,0
27.0,4.7,1.0,46.0,Postpaid,0,1
56.0,12.8,2.0,23.0,Postpaid,0,1
19.0,14.2,5.0,25.0,Prepaid,0,0
28.0,15.6,0.0,8.0,Postpaid,0,1
49.0,4.8,1.0,43.0,Postpaid,0,1
54.0,11.6,1.0,29.0,Prepaid,0,0
44.0,22.0,2.0,7.0,Prepaid,0,0
62.0,22.3,4.0,9.0,Prepaid,1,0
65.0,17.9,1.0,43.0,Prepaid,0,0
24.0,14.0,0.0,7.0,Postpaid,1,1
67.0,6.0,0.0,31.0,Prepaid,0,0
49.0,16.3,4.0,42.0,Prepaid,0,0
51.0,11.1,0.0,54.0,Prepaid,0,0
22.0,15.4,3.0,10.0,Postpaid,0,1
50.0,8.2,3.0,18.0,Postpaid,0,1
55.0,11.0,0.0,10.0,Prepaid,1,0
48.0,13.0,3.0,52.0,Prepaid,0,0
22.0,13.5,1.0,35.0,Postpaid,1,1
45.0,15.0,3.0,59.0,Prepaid,0,0
66.0,8.5,0.0,3.0,Prepaid,0,0
55.0,3.9,4.0,42.0,Postpaid,0,1
25.0,21.7,4.0,2.0,Prepaid,0,0
67.0,26.9,0.0,7.0,Prepaid,0,0
67.0,14.7,3.0,26.0,Prepaid,0,0
26.0,4.1,3.0,22.0,Prepaid,1,0
59.0,7.4,0.0,22.0,Postpaid,0,1
39.0,15.1,4.0,5.0,Prepaid,0,0
48.0,20.0,3.0,33.0,Prepaid,0,0
41.0,4.7,1.0,21.0,Postpaid,0,1
58.0,11.3,2.0,59.0,Postpaid,0,1
69.0,13.2,4.0,47.0,Prepaid,0,0
59.0,17.2,3.0,26.0,Postpaid,0,1
66.0,9.9,4.0,46.0,Postpaid,0,1
67.0,2.6,0.0,34.0,Prepaid,0,0
22.0,15.7,4.0,30.0,Prepaid,0,0
31.0,18.7,0.0,55.0,Postpaid,0,1
55.0,11.5,3.0,35.0,Prepaid,1,0
48.0,14.4,2.0,29.0,Prepaid,1,0
20.0,9.2,0.0,34.0,Prepaid,0,0
22.0,6.9,4.0,47.0,Prepaid,0,0
45.0,18.2,3.0,44.0,Prepaid,0,0
50.0,14.3,3.0,33.0,Prepaid,0,0
26.0,14.9,2.0,11.0,Postpaid,0,1
26.0,21.0,1.0,38.0,Postpaid,0,1
24.0,5.7,3.0,26.0,Prepaid,0,0
47.0,8.7,1.0,56.0,Prepaid,0,0
18.0,12.9,4.0,54.0,Postpaid,0,1
47.0,8.6,4.0,1.0,Postpaid,0,1
42.0,16.7,5.0,59.0,Postpaid,0,1
42.0,10.9,0.0,54.0,Prepaid,0,0
53.0,6.0,3.0,54.0,Prepaid,0,0
45.0,12.4,3.0,30.0,Prepaid,1,0
55.0,13.0,5.0,16.0,Postpaid,0,1
57.0,17.6,2.0,36.0,Postpaid,1,1
65.0,14.4,5.0,53.0,Prepaid,0,0
59.0,14.8,1.0,27.0,Postpaid,1,1
44.0,13.9,5.0,59.0,Postpaid,0,1
43.0,10.9,3.0,16.0,Postpaid,0,1
30.0,7.7,5.0,51.0,Prepaid,0,0
49.0,13.7,1.0,4.0,Prepaid,0,0
25.0,10.0,1.0,50.0,Postpaid,0,1
66.0,22.1,3.0,56.0,Prepaid,0,0
61.0,20.1,3.0,42.0,Prepaid,0,0
24.0,15.8,0.0,37.0,Prepaid,0,0
58.0,14.3,3.0,25.0,Prepaid,0,0
24.0,11.5,2.0,52.0,Prepaid,0,0
55.0,4.4,0.0,8.0,Prepaid,0,0
22.0,10.7,3.0,18.0,Postpaid,0,1
43.0,12.6,4.0,8.0,Prepaid,1,0
52.0,13.4,0.0,17.0,Postpaid,0,1
55.0,14.8,5.0,31.0,Postpaid,0,1
39.0,17.5,3.0,20.0,Postpaid,0,1
65.0,7.8,1.0,25.0,Postpaid,0,1
58.0,7.9,4.0,14.0,Postpaid,0,1
28.0,20.7,5.0,21.0,Prepaid,0,0
52.0,16.6,5.0,30.0,Prepaid,0,0
55.0,9.7,4.0,13.0,Postpaid,0,1
35.0,11.4,1.0,56.0,Prepaid,0,0
56.0,11.4,0.0,53.0,Postpaid,0,1
64.0,12.2,1.0,52.0,Prepaid,0,0
60.0,14.8,5.0,1.0,Prepaid,1,0
57.0,27.2,1.0,30.0,Postpaid,0,1
50.0,13.1,1.0,47.0,Postpaid,0,1
32.0,16.0,5.0,21.0,Prepaid,0,0
59.0,1.9,1.0,14.0,Postpaid,0,1
36.0,9.1,2.0,37.0,Prepaid,0,0
45.0,19.4,1.0,1.0,Prepaid,0,0
34.0,14.4,1.0,37.0,Postpaid,0,1
34.0,0.0,3.0,27.0,Prepaid,1,0
26.0,16.0,4.0,41.0,Prepaid,0,0
67.0,23.5,1.0,41.0,Prepaid,0,0
25.0,0.0,0.0,32.0,Prepaid,0,0
22.0,21.1,3.0,35.0,Postpaid,0,1
66.0,0.0,3.0,2.0,Prepaid,0,0
46.0,17.6,3.0,58.0,Postpaid,0,1
40.0,11.9,2.0,5.0,Postpaid,0,1
56.0,0.0,4.0,58.0,Prepaid,0,0
37.0,14.7,3.0,58.0,Postpaid,0,1
24.0,18.9,4.0,43.0,Prepaid,0,0
55.0,14.2,4.0,45.0,Prepaid,0,0
27.0,15.5,2.0,2.0,Postpaid,0,1
46.0,9.5,1.0,56.0,Postpaid,0,1
67.0,0.8,3.0,32.0,Prepaid,0,0
66.0,16.2,3.0,21.0,Postpaid,0,1
36.0,22.5,3.0,40.0,Postpaid,0,1
58.0,18.8,3.0,32.0,Prepaid,0,0
49.0,0.1,2.0,22.0,Postpaid,0,1
42.0,2.9,0.0,19.0,Prepaid,1,0
25.0,6.9,2.0,7.0,Prepaid,0,0
37.0,2.4,5.0,54.0,Prepaid,0,0
51.0,12.3,4.0,40.0,Prepaid,0,0
69.0,14.4,4.0,17.0,Postpaid,0,1
18.0,3.4,4.0,43.0,Prepaid,0,0
55.0,16.7,5.0,41.0,Prepaid,0,0
62.0,15.6,1.0,9.0,Prepaid,1,0
67.0,8.7,4.0,11.0,Prepaid,0,0
40.0,11.0,0.0,14.0,Prepaid,1,0
24.0,0.3,1.0,7.0,Prepaid,0,0
32.0,10.0,0.0,49.0,Prepaid,0,0
62.0,12.0,2.0,10.0,Prepaid,0,0
63.0,13.0,0.0,48.0,Prepaid,0,0
51.0,14.3,2.0,32.0,Prepaid,0,0
24.0,13.5,0.0,7.0,Prepaid,0,0
24.0,10.4,0.0,50.0,Postpaid,0,1
42.0,13.7,2.0,11.0,Postpaid,0,1
48.0,18.0,2.0,59.0,Prepaid,0,0
19.0,11.4,2.0,1.0,Prepaid,0,0
53.0,13.9,2.0,37.0,Prepaid,0,0
46.0,10.9,2.0,19.0,Prepaid,0,0
18.0,8.1,0.0,32.0,Prepaid,0,0
22.0,15.1,2.0,50.0,Postpaid,0,1
41.0,8.7,5.0,47.0,Prepaid,0,0
55.0,14.3,0.0,17.0,Prepaid,0,0
60.0,12.2,0.0,4.0,Postpaid,0,1
40.0,10.2,4.0,17.0,Postpaid,1,1
33.0,10.0,3.0,48.0,Prepaid,0,0
68.0,9.0,1.0,31.0,Prepaid,0,0
41.0,2.1,4.0,45.0,Prepaid,0,0
34.0,14.3,1.0,30.0,Postpaid,0,1
41.0,13.4,3.0,32.0,Prepaid,1,0
18.0,17.1,3.0,4.0,Prepaid,0,0
33.0,8.8,1.0,2.0,Prepaid,0,0
44.0,23.4,4.0,42.0,Prepaid,0,0
65.0,9.7,3.0,12.0,Postpaid,0,1
56.0,6.7,1.0,22.0,Prepaid,0,0
58.0,6.0,4.0,22.0,Prepaid,0,0
46.0,1.6,3.0,38.0,Prepaid,0,0
23.0,21.2,5.0,56.0,Postpaid,0,1
38.0,20.2,4.0,45.0,Prepaid,0,0
69.0,15.6,1.0,38.0,Postpaid,0,1
20.0,11.9,5.0,50.0,Prepaid,1,0
63.0,22.9,0.0,31.0,Prepaid,0,0
53.0,9.9,2.0,9.0,Prepaid,0,0
32.0,10.4,3.0,29.0,Prepaid,0,0
58.0,20.6,3.0,58.0,Prepaid,0,0
61.0,16.0,1.0,47.0,Prepaid,0,0
20.0,25.2,1.0,21.0,Prepaid,0,0
23.0,13.5,4.0,20.0,Prepaid,0,0
52.0,9.6,5.0,55.0,Postpaid,1,1
69.0,8.3,4.0,6.0,Prepaid,0,0
19.0,0.9,3.0,56.0,Postpaid,0,1
52.0,10.3,4.0,40.0,Postpaid,0,1
25.0,18.9,1.0,48.0,Postpaid,0,1
51.0,15.6,5.0,20.0,Prepaid,0,0
50.0,12.1,0.0,39.0,Prepaid,0,0
22.0,6.0,3.0,20.0,Postpaid,0,1
53.0,13.4,2.0,2.0,Prepaid,0,0
64.0,18.1,5.0,27.0,Prepaid,0,0
62.0,14.6,1.0,58.0,Prepaid,0,0
19.0,13.0,3.0,15.0,Prepaid,1,0
30.0,7.2,0.0,10.0,Prepaid,0,0
30.0,17.2,1.0,55.0,Prepaid,0,0
41.0,0.0,2.0,54.0,Postpaid,0,1
25.0,14.3,4.0,50.0,Prepaid,0,0
62.0,27.4,1.0,58.0,Prepaid,0,0
58.0,2.9,4.0,59.0,Postpaid,0,1
60.0,10.6,3.0,55.0,Prepaid,0,0
28.0,12.0,5.0,57.0,Prepaid,0,0
18.0,9.2,1.0,44.0,Prepaid,0,0
65.0,18.2,1.0,19.0,Prepaid,0,0
33.0,14.8,5.0,28.0,Prepaid,0,0
52.0,12.9,1.0,23.0,Prepaid,0,0
65.0,16.8,1.0,31.0,Postpaid,1,1
19.0,12.1,4.0,42.0,Postpaid,0,1
18.0,31.1,4.0,15.0,Prepaid,0,0
18.0,12.9,0.0,1.0,Postpaid,0,1
26.0,13.2,5.0,36.0,Prepaid,0,0
20.0,1.7,3.0,59.0,Postpaid,0,1
60.0,8.7,1.0,51.0,Prepaid,0,0
49.0,18.9,3.0,1.0,Postpaid,0,1
68.0,4.0,1.0,36.0,Prepaid,0,0
59.0,0.0,1.0,32.0,Prepaid,0,0
68.0,12.2,0.0,26.0,Postpaid,0,1
30.0,20.2,0.0,40.0,Prepaid,0,0
32.0,12.3,3.0,26.0,Prepaid,0,0
62.0,10.0,4.0,54.0,Prepaid,0,0
30.0,0.8,2.0,54.0,Postpaid,0,1
20.0,14.7,0.0,39.0,Prepaid,0,0
52.0,16.0,2.0,28.0,Prepaid,0,0
59.0,1.3,4.0,36.0,Postpaid,0,1
68.0,18.8,5.0,54.0,Prepaid,0,0
66.0,16.6,4.0,18.0,Prepaid,0,0
24.0,18.8,2.0,52.0,Postpaid,0,1
58.0,15.5,3.0,35.0,Postpaid,0,1
61.0,15.9,0.0,4.0,Postpaid,0,1
54.0,15.1,2.0,45.0,Prepaid,0,0
60.0,17.2,3.0,12.0,Prepaid,0,0
61.0,1.1,0.0,31.0,Postpaid,0,1
41.0,3.0,0.0,57.0,Prepaid,1,0
20.0,7.6,4.0,46.0,Postpaid,0,1
41.0,11.2,1.0,42.0,Prepaid,0,0
28.0,14.3,0.0,5.0,Postpaid,0,1
23.0,13.9,3.0,51.0,Prepaid,0,0
24.0,18.7,1.0,20.0,Postpaid,0,1
54.0,18.9,5.0,3.0,Prepaid,1,0
44.0,6.8,5.0,57.0,Postpaid,0,1
46.0,13.4,4.0,12.0,Prepaid,0,0
56.0,6.9,1.0,20.0,Prepaid,1,0
46.0,10.9,5.0,9.0,Prepaid,0,0
50.0,13.9,1.0,37.0,Prepaid,0,0
22.0,0.0,1.0,52.0,Prepaid,0,0
62.0,26.5,5.0,31.0,Prepaid,0,0
41.0,15.4,4.0,52.0,Postpaid,0,1
26.0,8.4,0.0,56.0,Postpaid,0,1
60.0,23.6,5.0,52.0,Postpaid,0,1
56.0,9.9,0.0,10.0,Prepaid,0,0
20.0,12.8,4.0,13.0,Prepaid,0,0
28.0,9.1,2.0,18.0,Prepaid,0,0
18.0,21.9,0.0,38.0,Prepaid,0,0
32.0,11.4,4.0,51.0,Prepaid,0,0
23.0,12.9,4.0,19.0,Postpaid,1,1
54.0,19.2,5.0,40.0,Prepaid,0,0
45.0,15.5,3.0,12.0,Prepaid,0,0
68.0,11.7,4.0,33.0,Prepaid,0,0
56.0,18.7,5.0,47.0,Prepaid,0,0
49.0,27.2,5.0,24.0,Prepaid,0,0
44.0,13.9,3.0,10.0,Prepaid,0,0
20.0,12.7,0.0,25.0,Prepaid,0,0
21.0,13.0,2.0,45.0,Prepaid,0,0
50.0,19.9,3.0,56.0,Postpaid,0,1
18.0,8.4,0.0,37.0,Postpaid,0,1
20.0,10.3,0.0,40.0,Prepaid,0,0
29.0,2.8,2.0,25.0,Prepaid,0,0
63.0,4.9,5.0,55.0,Prepaid,0,0
41.0,8.9,1.0,52.0,Postpaid,0,1
54.0,11.7,5.0,58.0,Prepaid,0,0
39.0,22.6,4.0,51.0,Prepaid,0,0
27.0,15.2,1.0,33.0,Prepaid,0,0
37.0,6.5,1.0,57.0,Postpaid,0,1
22.0,7.6,4.0,36.0,Prepaid,0,0
58.0,20.2,4.0,36.0,Prepaid,0,0
27.0,18.8,3.0,39.0,Prepaid,0,0
37.0,12.2,5.0,11.0,Prepaid,0,0
68.0,9.3,0.0,50.0,Prepaid,0,0
48.0,18.7,2.0,22.0,Postpaid,0,1
41.0,6.0,3.0,39.0,Postpaid,0,1
46.0,14.4,0.0,50.0,Postpaid,0,1
58.0,25.6,5.0,7.0,Postpaid,0,1
31.0,13.2,3.0,18.0,Prepaid,0,0
51.0,7.3,1.0,56.0,Postpaid,0,1
63.0,14.5,1.0,22.0,Postpaid,1,1
47.0,9.2,0.0,39.0,Prepaid,0,0
41.0,3.6,3.0,34.0,Postpaid,0,1
25.0,16.2,5.0,52.0,Postpaid,0,1
30.0,18.7,0.0,31.0,Postpaid,0,1
67.0,10.1,2.0,26.0,Postpaid,0,1
46.0,9.7,3.0,1.0,Prepaid,0,0
33.0,6.2,2.0,29.0,Postpaid,1,1
39.0,11.1,3.0,35.0,Prepaid,0,0
48.0,8.6,4.0,41.0,Postpaid,1,1
45.0,5.9,5.0,47.0,Postpaid,0,1
54.0,23.4,3.0,46.0,Prepaid,0,0
31.0,14.8,4.0,28.0,Prepaid,0,0
51.0,15.4,1.0,5.0,Postpaid,0,1
41.0,17.3,0.0,16.0,Prepaid,0,0
66.0,16.6,0.0,25.0,Prepaid,0,0
26.0,9.5,0.0,58.0,Prepaid,0,0
25.0,13.6,4.0,46.0,Postpaid,0,1
42.0,10.4,0.0,53.0,Prepaid,0,0
44.0,14.6,2.0,59.0,Prepaid,0,0
53.0,14.1,3.0,8.0,Postpaid,0,1
39.0,9.7,4.0,1.0,Prepaid,1,0
65.0,4.0,0.0,34.0,Postpaid,0,1
42.0,12.9,5.0,16.0,Prepaid,0,0
24.0,10.8,2.0,52.0,Prepaid,0,0
24.0,0.7,0.0,28.0,Postpaid,0,1
68.0,15.0,0.0,1.0,Prepaid,0,0
24.0,17.8,5.0,14.0,Postpaid,0,1
67.0,27.2,5.0,21.0,Prepaid,0,0
32.0,9.7,4.0,2.0,Postpaid,0,1
22.0,8.8,2.0,19.0,Prepaid,0,0
33.0,5.3,5.0,32.0,Postpaid,0,1
49.0,13.3,1.0,53.0,Prepaid,0,0
40.0,13.2,1.0,39.0,Postpaid,0,1
58.0,7.1,4.0,6.0,Prepaid,1,0
49.0,11.0,1.0,25.0,Postpaid,0,1
38.0,0.1,3.0,46.0,Prepaid,1,0
51.0,17.6,3.0,22.0,Prepaid,0,0
68.0,7.4,0.0,34.0,Postpaid,0,1
39.0,11.8,5.0,59.0,Prepaid,0,0
25.0,3.4,0.0,9.0,Postpaid,0,1
39.0,8.5,5.0,29.0,Postpaid,1,1
61.0,10.3,1.0,36.0,Prepaid,0,0
29.0,11.9,2.0,48.0,Postpaid,0,1
67.0,14.9,1.0,50.0,Prepaid,0,0
48.0,20.6,3.0,17.0,Prepaid,0,0
49.0,16.4,0.0,28.0,Prepaid,0,0
34.0,17.8,1.0,49.0,Prepaid,0,0
65.0,20.7,3.0,50.0,Postpaid,0,1
19.0,15.4,4.0,49.0,Postpaid,0,1
33.0,11.8,5.0,40.0,Postpaid,0,1
39.0,18.1,5.0,16.0,Postpaid,0,1
42.0,18.4,5.0,22.0,Prepaid,0,0
42.0,15.9,4.0,39.0,Prepaid,0,0
25.0,3.3,4.0,16.0,Prepaid,0,0
29.0,7.0,2.0,41.0,Postpaid,0,1
22.0,10.4,5.0,31.0,Prepaid,0,0
47.0,16.7,5.0,27.0,Postpaid,1,1
36.0,11.9,3.0,21.0,Prepaid,0,0
47.0,18.8,0.0,46.0,Prepaid,0,0
48.0,19.9,0.0,28.0,Postpaid,0,1
54.0,19.2,2.0,19.0,Prepaid,0,0
46.0,19.2,3.0,23.0,Prepaid,0,0
51.0,5.8,3.0,29.0,Prepaid,0,0
48.0,14.9,5.0,37.0,Postpaid,0,1
51.0,8.4,3.0,59.0,Prepaid,0,0
50.0,2.1,3.0,21.0,Prepaid,1,0
34.0,10.3,4.0,11.0,Prepaid,0,0
30.0,19.9,5.0,58.0,Prepaid,0,0
58.0,14.8,3.0,9.0,Prepaid,0,0
35.0,24.1,3.0,54.0,Prepaid,0,0
46.0,13.1,0.0,9.0,Prepaid,0,0
28.0,26.7,3.0,22.0,Postpaid,0,1
40.0,13.1,1.0,59.0,Postpaid,0,1
45.0,12.1,2.0,10.0,Postpaid,0,1
50.0,4.3,3.0,10.0,Prepaid,0,0
45.0,18.7,0.0,36.0,Prepaid,0,0
36.0,9.0,4.0,12.0,Prepaid,0,0
68.0,8.1,1.0,2.0,Prepaid,0,0
44.0,19.7,3.0,41.0,Prepaid,0,0
60.0,18.9,2.0,57.0,Prepaid,0,0
56.0,18.8,2.0,45.0,Prepaid,0,0
47.0,9.8,2.0,57.0,Prepaid,0,0
64.0,11.7,0.0,32.0,Prepaid,0,0
24.0,11.6,1.0,37.0,Prepaid,1,0
65.0,16.7,4.0,58.0,Postpaid,0,1
62.0,21.3,0.0,30.0,Prepaid,0,0
44.0,14.2,2.0,3.0,Postpaid,0,1
56.0,23.8,0.0,15.0,Prepaid,0,0
45.0,17.4,3.0,37.0,Postpaid,0,1
31.0,10.6,3.0,51.0,Prepaid,0,0
59.0,17.0,2.0,36.0,Prepaid,0,0
30.0,22.2,4.0,24.0,Postpaid,0,1
34.0,24.0,1.0,19.0,Prepaid,0,0
45.0,19.1,3.0,41.0,Prepaid,0,0
61.0,12.2,1.0,54.0,Prepaid,0,0
37.0,10.7,3.0,17.0,Postpaid,1,1
43.0,15.5,0.0,33.0,Postpaid,0,1
20.0,22.0,1.0,26.0,Prepaid,0,0
24.0,14.6,4.0,15.0,Postpaid,0,1
20.0,14.7,4.0,24.0,Prepaid,0,0
21.0,12.3,1.0,6.0,Prepaid,0,0
63.0,10.0,1.0,32.0,Prepaid,0,0
61.0,11.0,1.0,7.0,Prepaid,0,0
60.0,12.8,1.0,28.0,Postpaid,0,1
20.0,22.3,5.0,53.0,Postpaid,0,1
22.0,10.6,3.0,9.0,Postpaid,0,1
32.0,12.3,2.0,15.0,Postpaid,0,1
47.0,6.8,2.0,43.0,Prepaid,0,0
35.0,16.3,3.0,54.0,Postpaid,0,1
43.0,20.2,3.0,57.0,Prepaid,0,0
26.0,21.7,2.0,8.0,Postpaid,0,1
56.0,13.2,5.0,15.0,Prepaid,0,0
34.0,15.4,1.0,59.0,Postpaid,0,1
21.0,11.1,2.0,30.0,Postpaid,1,1
56.0,15.2,0.0,50.0,Prepaid,0,0
64.0,13.9,2.0,1.0,Prepaid,0,0
18.0,12.3,5.0,7.0,Prepaid,0,0
40.0,12.8,5.0,13.0,Prepaid,0,0
61.0,14.7,2.0,6.0,Postpaid,0,1
54.0,10.2,0.0,53.0,Prepaid,0,0
62.0,10.5,4.0,48.0,Prepaid,1,0
39.0,22.2,3.0,24.0,Prepaid,0,0
37.0,28.3,5.0,5.0,Prepaid,0,0
54.0,4.8,3.0,7.0,Prepaid,0,0
25.0,4.4,0.0,16.0,Postpaid,0,1
30.0,6.3,5.0,43.0,Postpaid,0,1
49.0,11.4,4.0,48.0,Postpaid,0,1
52.0,17.4,4.0,32.0,Prepaid,0,0
24.0,15.5,0.0,54.0,Prepaid,0,0
44.0,13.0,2.0,55.0,Prepaid,0,0
36.0,15.2,2.0,46.0,Prepaid,0,0
44.0,7.8,1.0,5.0,Prepaid,0,0
67.0,10.5,5.0,53.0,Prepaid,0,0
21.0,11.9,1.0,54.0,Postpaid,0,1
69.0,2.5,0.0,34.0,Prepaid,0,0
41.0,5.0,1.0,36.0,Prepaid,0,0
58.0,5.3,5.0,46.0,Prepaid,0,0
40.0,16.6,0.0,35.0,Postpaid,0,1
34.0,13.5,3.0,21.0,Prepaid,1,0
58.0,15.7,1.0,42.0,Postpaid,0,1
53.0,1.0,2.0,47.0,Prepaid,0,0
25.0,3.1,3.0,9.0,Prepaid,0,0
54.0,16.0,0.0,41.0,Prepaid,0,0
57.0,0.0,1.0,11.0,Prepaid,0,0
38.0,19.3,3.0,34.0,Prepaid,0,0
66.0,1.1,0.0,7.0,Postpaid,0,1
51.0,17.1,2.0,59.0,Postpaid,0,1
35.0,6.7,3.0,40.0,Prepaid,0,0
18.0,18.3,1.0,28.0,Prepaid,0,0
53.0,31.2,0.0,30.0,Prepaid,0,0
28.0,0.0,2.0,37.0,Postpaid,0,1
